x,y,z,type
3158.25,-4008.25,0,TU
3443.75,-4006.75,0,TU
2564.25,-4006.25,0,TU
2169.25,-4006.25,0,TU
3129.25,-4003.75,0,TU
2152.75,-4002.75,0,TU
2094.75,-4002.75,0,TU
2581.75,-4001.75,0,TU
3331.75,-4001.25,0,TU
2787.25,-4001.25,0,TU
2311.25,-4000.25,0,TU
2270.25,-3999.75,0,TU
2204.75,-3997.25,0,TU
3097.25,-3997.25,0,TU
3315.25,-3996.25,0,TU
3069.75,-3996.25,0,TU
3497.25,-3995.75,0,TU
2654.75,-3995.25,0,TU
2677.25,-3994.75,0,TU
2664.75,-3993.25,0,TU
3411.75,-3993.25,0,TU
3286.75,-3992.75,0,TU
2698.25,-3992.25,0,TU
2178.25,-3992.25,0,TU
3123.25,-3991.75,0,TU
2221.75,-3991.75,0,TU
2381.25,-3990.25,0,TU
2257.25,-3989.25,0,TU
2356.25,-3987.75,0,TU
2155.25,-3986.75,0,TU
3445.25,-3986.25,0,TU
2826.75,-3985.75,0,TU
3476.25,-3985.75,0,TU
2192.75,-3985.25,0,TU
2272.75,-3984.25,0,TU
3398.75,-3984.25,0,TU
3102.25,-3984.25,0,TU
2716.25,-3980.75,0,TU
3325.75,-3979.75,0,TU
2443.25,-3979.75,0,TU
2506.75,-3978.25,0,TU
2684.75,-3977.25,0,TU
2225.75,-3976.75,0,TU
3380.25,-3976.75,0,TU
2075.25,-3975.25,0,TU
2536.25,-3975.25,0,TU
2655.25,-3975.25,0,TU
3508.25,-3973.75,0,TU
3354.75,-3973.25,0,TU
3519.75,-3972.25,0,TU
2398.75,-3971.75,0,TU
2166.25,-3971.25,0,TU
2268.75,-3970.75,0,TU
3266.75,-3970.75,0,TU
3130.25,-3970.25,0,TU
3423.25,-3970.25,0,TU
2737.25,-3969.75,0,TU
2672.75,-3969.25,0,TU
2141.25,-3968.75,0,TU
2493.25,-3968.75,0,TU
2889.25,-3968.25,0,TU
2300.25,-3967.25,0,TU
3291.25,-3965.75,0,TU
2362.75,-3965.25,0,TU
2702.75,-3964.75,0,TU
2653.75,-3963.25,0,TU
3115.25,-3962.75,0,TU
3091.25,-3961.25,0,TU
2237.25,-3961.25,0,TU
3339.25,-3960.75,0,TU
2117.25,-3960.25,0,TU
2089.25,-3959.75,0,TU
2622.75,-3956.75,0,TU
2745.25,-3954.75,0,TU
2282.25,-3954.25,0,TU
2678.25,-3952.75,0,TU
2446.75,-3952.75,0,TU
2209.75,-3952.75,0,TU
3369.25,-3952.25,0,TU
2926.25,-3951.75,0,TU
2174.25,-3950.75,0,TU
2270.75,-3949.75,0,TU
2584.75,-3947.75,0,TU
2650.25,-3947.75,0,TU
3154.75,-3943.75,0,TU
2064.25,-3943.25,0,TU
