x,y,z,type
-11966,4097.5,0,Teff
-11485.5,4162.5,0,Teff
-11647,4314,0,Teff
-11734.5,4332,0,Teff
-11643,4689,0,Teff
-11790.5,3239.5,0,Teff
-11668.5,3310.5,0,Teff
-11651,3362,0,Teff
-11778.5,3637.5,0,Teff
-11759,3660,0,Teff
-11744,3657.5,0,Teff
-11707,3886,0,Teff
-11775.5,3926,0,Teff
-11456,4098.5,0,Teff
-13828.5,2514.5,0,Teff
-13758.5,2525.5,0,Teff
-13528,2525,0,Teff
-13725.5,2531.5,0,Teff
-13589,2531.5,0,Teff
-13740.5,2532,0,Teff
-13532,2533,0,Teff
-13772.5,2541,0,Teff
-13771.5,2557,0,Teff
-13596.5,2555.5,0,Teff
-13575.5,2569.5,0,Teff
-13678.5,2582,0,Teff
-14130,2603.5,0,Teff
-13523,2633,0,Teff
-13401.5,2639,0,Teff
-13464,2677.5,0,Teff
-13715,2687.5,0,Teff
-13696,2697.5,0,Teff
-13543.5,2703.5,0,Teff
-13672.5,2707,0,Teff
-13816.5,2740.5,0,Teff
-13772.5,2762.5,0,Teff
-13770.5,2782,0,Teff
-13613.5,2789.5,0,Teff
-13466.5,2794.5,0,Teff
-13809.5,2797,0,Teff
-13764.5,2798.5,0,Teff
-13820.5,2809,0,Teff
-13572,2807.5,0,Teff
-14180.5,2816.5,0,Teff
-13856.5,2839,0,Teff
-13521.5,2865.5,0,Teff
-14181,2876.5,0,Teff
-13485,2879.5,0,Teff
-13474.5,2900.5,0,Teff
-14154.5,2917,0,Teff
-13469,2915.5,0,Teff
-13687,2934,0,Teff
-13541,2954.5,0,Teff
-13661,2952,0,Teff
-13734.5,2973,0,Teff
-13472,2994,0,Teff
-13904,3052.5,0,Teff
-13878.5,3053.5,0,Teff
-13509,3055.5,0,Teff
-13872.5,3069,0,Teff
-13596.5,3073,0,Teff
-13985.5,3081.5,0,Teff
-13806,3107,0,Teff
-14066.5,3140,0,Teff
-14023.5,3132.5,0,Teff
-13480,3161.5,0,Teff
-13948.5,3203,0,Teff
-13834,3219.5,0,Teff
-14075.5,3251.5,0,Teff
-13816.5,3248,0,Teff
-13487,3293,0,Teff
-14638,3314,0,Teff
-14383,3313.5,0,Teff
-14663.5,3335.5,0,Teff
-14885,3341.5,0,Teff
-14915.5,3348.5,0,Teff
-14256.5,3349,0,Teff
-14999,3391.5,0,Teff
-14982,3407.5,0,Teff
-14524.5,3402,0,Teff
-14477.5,3432,0,Teff
-14370,3432,0,Teff
-14794.5,3468,0,Teff
-14336,3472,0,Teff
-14221,3481.5,0,Teff
-14658.5,3485,0,Teff
-14370,3488.5,0,Teff
-14504.5,3493.5,0,Teff
-14482.5,3554.5,0,Teff
-14308.5,3562.5,0,Teff
-14822,3580,0,Teff
-14805,3581.5,0,Teff
-14309.5,3588.5,0,Teff
-14768,3598,0,Teff
-14625.5,3609,0,Teff
-14256.5,3617,0,Teff
-14750.5,3618.5,0,Teff
-14370,3763,0,Teff
-14549.5,3784,0,Teff
-14640,3841,0,Teff
-14858,3844,0,Teff
-14726.5,3857,0,Teff
-14863.5,3855,0,Teff
-14467.5,3885,0,Teff
-14275,3878.5,0,Teff
-14302,3933.5,0,Teff
-14636,4060.5,0,Teff
-14641.5,4072.5,0,Teff
-12791.5,3312.5,0,Teff
-13167.5,3332,0,Teff
-13055,3340.5,0,Teff
-13154,3431.5,0,Teff
-12714.5,3430.5,0,Teff
-12957.5,3458.5,0,Teff
-13065,3491,0,Teff
-12723.5,3541,0,Teff
-12855,3548,0,Teff
-12892.5,3579.5,0,Teff
-12786.5,3588.5,0,Teff
-12630.5,3704,0,Teff
-13102,3778,0,Teff
-13104,3800.5,0,Teff
-13039,3906,0,Teff
-13335,3908,0,Teff
-12889.5,4004,0,Teff
-13342.5,4020,0,Teff
-12059,4129,0,Teff
-12219,4146,0,Teff
-11972,4205.5,0,Teff
-12359.5,4214.5,0,Teff
-12345,4214,0,Teff
-12275.5,4218,0,Teff
-12556,4230.5,0,Teff
-12576,4268,0,Teff
-12132.5,4283,0,Teff
-11971.5,4303,0,Teff
-12333.5,4313,0,Teff
-12545.5,4327.5,0,Teff
-11862,4361,0,Teff
-14192.5,1289,0,Teff
-14124.5,1310.5,0,Teff
-14105,1353,0,Teff
-14117.5,1361.5,0,Teff
-14185,1446,0,Teff
-14102,1451.5,0,Teff
-14105.5,1532,0,Teff
-14088.5,1582.5,0,Teff
-14104.5,1581.5,0,Teff
-13954.5,1581.5,0,Teff
-14168,1616,0,Teff
-14110.5,1622,0,Teff
-14118.5,1625.5,0,Teff
-14060,1638,0,Teff
-14115.5,1637,0,Teff
-14191,1644,0,Teff
-13935.5,1650.5,0,Teff
-13914,1652.5,0,Teff
-13901.5,1669.5,0,Teff
-14024,1683,0,Teff
-14000,1695.5,0,Teff
-14134,1693,0,Teff
-13886,1690,0,Teff
-14034.5,1695.5,0,Teff
-13873,1701,0,Teff
-14151.5,1709,0,Teff
-12649.5,2524,0,Teff
-12995,2598,0,Teff
-13199.5,2627,0,Teff
-13385,2632.5,0,Teff
-13175.5,2638.5,0,Teff
